N4Ia,11,1.10E+006,4.18E+003,2940,1.77,-7,-3.36,-10.36,255,185,104
N3Ia,11.6,7.33E+005,3.00E+003,3130,1.67,-7.1,-2.81,-9.91,255,192,118
N2Ia,12.1,4.81E+005,2.16E+003,3320,1.58,-7.1,-2.36,-9.46,255,193,104
N1Ia,12.7,3.37E+005,1.62E+003,3510,1.49,-7.1,-1.97,-9.07,255,202,138
N0Ia,13.3,2.74E+005,1.31E+003,3700,1.41,-7.2,-1.65,-8.85,255,204,143
N9Ia0,12,7.11E+008,2.31E+005,1990,2.4,-9,-8.38,-17.38,255,157,0
N8Ia0,12.1,2.05E+008,1.03E+005,2180,2.25,-9.1,-6.93,-16.03,255,157,0
N7Ia0,12.3,6.96E+007,5.10E+004,2370,2.12,-9.1,-5.76,-14.86,255,164,26
N6Ia0,12.4,2.88E+007,2.81E+004,2560,2,-9.1,-4.8,-13.9,255,171,52
N5Ia0,12.5,1.53E+007,1.78E+004,2750,1.88,-9.2,-4.01,-13.21,255,178,78
N4Ia0,13.2,8.38E+006,1.15E+004,2940,1.77,-9.2,-3.36,-12.56,255,185,104
N3Ia0,13.8,5.07E+006,7.89E+003,3130,1.67,-9.2,-2.81,-12.01,255,192,118
N2Ia0,14.5,3.65E+006,5.95E+003,3320,1.58,-9.3,-2.36,-11.66,255,193,104
N1Ia0,15.1,2.56E+006,4.46E+003,3510,1.49,-9.3,-1.97,-11.27,255,202,138
N0Ia0,15.8,1.90E+006,3.46E+003,3700,1.41,-9.3,-1.65,-10.95,255,204,143
N9Ib,8,1.79E+007,3.67E+004,1990,2.4,-5,-8.38,-13.38,255,157,0
N8Ib,8.1,5.15E+006,1.64E+004,2180,2.25,-5.1,-6.93,-12.03,255,157,0
N7Ib,8.2,2.10E+006,8.87E+003,2370,2.12,-5.3,-5.76,-11.06,255,164,26
N6Ib,8.3,9.55E+005,5.12E+003,2560,2,-5.4,-4.8,-10.2,255,171,52
N5Ib,8.4,5.07E+005,3.23E+003,2750,1.88,-5.5,-4.01,-9.51,255,178,78
N4Ib,8.9,2.77E+005,2.09E+003,2940,1.77,-5.5,-3.36,-8.86,255,185,104
N3Ib,9.3,1.68E+005,1.44E+003,3130,1.67,-5.5,-2.81,-8.31,255,192,118
N2Ib,9.8,1.10E+005,1.03E+003,3320,1.58,-5.5,-2.36,-7.86,255,193,104
N1Ib,10.2,7.73E+004,7.75E+002,3510,1.49,-5.5,-1.97,-7.47,255,202,138
N0Ib,10.7,5.73E+004,6.00E+002,3700,1.41,-5.5,-1.65,-7.15,255,204,143
N9II,6,2.83E+006,1.46E+004,1990,2.4,-3,-8.38,-11.38,255,190,91
N8II,6.1,7.44E+005,6.23E+003,2180,2.25,-3,-6.93,-9.93,255,192,96
N7II,6.2,2.53E+005,3.07E+003,2370,2.12,-3,-5.76,-8.76,255,193,100
N6II,6.3,9.55E+004,1.62E+003,2560,2,-2.9,-4.8,-7.7,255,195,105
N5II,6.4,4.62E+004,9.76E+002,2750,1.88,-2.9,-4.01,-6.91,255,197,110
N4II,6.7,2.31E+004,6.04E+002,2940,1.77,-2.8,-3.36,-6.16,255,199,114
N3II,7.1,1.40E+004,4.14E+002,3130,1.67,-2.8,-2.81,-5.61,255,201,119
N2II,7.4,8.36E+003,2.85E+002,3320,1.58,-2.7,-2.36,-5.06,255,203,124
N1II,7.8,5.86E+003,2.13E+002,3510,1.49,-2.7,-1.97,-4.67,255,205,128
N0II,8.2,3.96E+003,1.58E+002,3700,1.41,-2.6,-1.65,-4.25,255,207,133
N9III,4.1,1.79E+005,3.67E+003,1990,2.4,0,-8.38,-8.38,255,233,154
N8III,4.1,5.15E+004,1.64E+003,2180,2.25,-0.1,-6.93,-7.03,255,167,97
N7III,4.2,2.10E+004,8.87E+002,2370,2.12,-0.3,-5.76,-6.06,255,165,97
N6III,4.2,9.55E+003,5.12E+002,2560,2,-0.4,-4.8,-5.2,255,178,121
N5III,4.3,5.07E+003,3.23E+002,2750,1.88,-0.5,-4.01,-4.51,255,197,124
N4III,4.6,2.77E+003,2.09E+002,2940,1.77,-0.5,-3.36,-3.86,255,206,127
N3III,4.8,1.84E+003,1.50E+002,3130,1.67,-0.6,-2.81,-3.41,255,200,119
N2III,5.1,1.21E+003,1.08E+002,3320,1.58,-0.6,-2.36,-2.96,255,198,118
N1III,5.3,9.29E+002,8.50E+001,3510,1.49,-0.7,-1.97,-2.67,255,200,121
N0III,5.6,6.89E+002,6.58E+001,3700,1.41,-0.7,-1.65,-2.35,255,203,132
R9Ia,13.3,2.74E+005,1.31E+003,3700,1.41,-7.2,-1.65,-8.85,255,204,143
R8Ia,12.9,2.59E+005,1.21E+003,3808,1.36,-7.3,-1.48,-8.78,255,207,149
R7Ia,12.6,2.27E+005,1.07E+003,3915,1.32,-7.3,-1.34,-8.64,255,210,154
R6Ia,12.2,2.20E+005,9.95E+002,4023,1.27,-7.4,-1.2,-8.6,255,213,160
R5Ia,11.9,1.97E+005,8.93E+002,4130,1.23,-7.4,-1.08,-8.48,255,216,165
R4Ia,11.5,1.95E+005,8.44E+002,4238,1.19,-7.5,-0.97,-8.47,255,219,171
R3Ia,11.2,1.78E+005,7.66E+002,4346,1.15,-7.5,-0.87,-8.37,255,222,176
R2Ia,10.8,1.79E+005,7.33E+002,4453,1.11,-7.6,-0.78,-8.38,255,225,182
R1Ia,10.5,1.66E+005,6.72E+002,4561,1.07,-7.6,-0.7,-8.3,255,228,187
R0Ia,10.2,1.70E+005,6.49E+002,4669,1.03,-7.7,-0.62,-8.32,255,231,193
R9Ia0,15.8,1.90E+006,3.46E+003,3700,1.41,-9.3,-1.65,-10.95,255,204,143
R8Ia0,15.4,1.64E+006,3.03E+003,3808,1.36,-9.3,-1.48,-10.78,255,207,149
R7Ia0,15,1.43E+006,2.68E+003,3915,1.32,-9.3,-1.34,-10.64,255,210,154
R6Ia0,14.5,1.26E+006,2.39E+003,4023,1.27,-9.3,-1.2,-10.5,255,213,160
R5Ia0,14.1,1.13E+006,2.14E+003,4130,1.23,-9.3,-1.08,-10.38,255,216,165
R4Ia0,13.7,1.02E+006,1.93E+003,4238,1.19,-9.3,-0.97,-10.27,255,219,171
R3Ia0,13.3,9.32E+005,1.75E+003,4346,1.15,-9.3,-0.87,-10.17,255,222,176
R2Ia0,12.8,9.40E+005,1.68E+003,4453,1.11,-9.4,-0.78,-10.18,255,225,182
R1Ia0,12.4,8.71E+005,1.54E+003,4561,1.07,-9.4,-0.7,-10.1,255,228,187
R0Ia0,12,8.13E+005,1.42E+003,4669,1.03,-9.4,-0.62,-10.02,255,231,193
R9Ib,10.7,5.73E+004,6.00E+002,3700,1.41,-5.5,-1.65,-7.15,255,204,143
R8Ib,10.4,4.50E+004,5.03E+002,3808,1.36,-5.4,-1.48,-6.88,255,207,149
R7Ib,10.2,3.94E+004,4.45E+002,3915,1.32,-5.4,-1.34,-6.74,255,210,154
R6Ib,9.9,3.18E+004,3.78E+002,4023,1.27,-5.3,-1.2,-6.5,255,213,160
R5Ib,9.6,2.16E+004,2.96E+002,4130,1.23,-5,-1.08,-6.08,255,216,165
R4Ib,9.4,1.62E+004,2.43E+002,4238,1.19,-4.8,-0.97,-5.77,255,219,171
R3Ib,9.1,1.35E+004,2.11E+002,4346,1.15,-4.7,-0.87,-5.57,255,222,176
R2Ib,8.8,1.24E+004,1.93E+002,4453,1.11,-4.7,-0.78,-5.48,255,225,182
R1Ib,8.6,1.05E+004,1.69E+002,4561,1.07,-4.6,-0.7,-5.3,255,228,187
R0Ib,8.3,9.77E+003,1.56E+002,4669,1.03,-4.6,-0.62,-5.22,255,231,193
