M5Ia0,12.5,1.53E+007,1.78E+004,2750,1.88,-9.2,-4.01,-13.21,255,178,78
M4Ia0,13.2,8.38E+006,1.15E+004,2940,1.77,-9.2,-3.36,-12.56,255,185,104
M3Ia0,13.8,5.07E+006,7.89E+003,3130,1.67,-9.2,-2.81,-12.01,255,192,118
M2Ia0,14.5,3.65E+006,5.95E+003,3320,1.58,-9.3,-2.36,-11.66,255,193,104
M1Ia0,15.1,2.56E+006,4.46E+003,3510,1.49,-9.3,-1.97,-11.27,255,202,138
K5Ia0,15.8,1.90E+006,3.46E+003,3700,1.41,-9.3,-1.65,-10.95,255,209,154
M0Ia0,15.8,1.90E+006,3.46E+003,3700,1.41,-9.3,-1.65,-10.95,255,204,143
K6Ia0,15.8,1.85E+006,3.38E+003,3717,1.4,-9.3,-1.62,-10.92,255,208,152
K9Ia0,15.8,1.83E+006,3.35E+003,3725,1.39,-9.3,-1.61,-10.91,255,205,145
K7Ia0,15.8,1.81E+006,3.32E+003,3733,1.39,-9.3,-1.59,-10.89,255,207,150
K8Ia0,15.8,1.77E+006,3.25E+003,3750,1.38,-9.3,-1.57,-10.87,255,206,147
K4Ia0,15,1.65E+006,3.06E+003,3800,1.36,-9.3,-1.5,-10.8,255,201,118
K3Ia0,14.2,1.46E+006,2.72E+003,3900,1.32,-9.3,-1.36,-10.66,255,204,128
K2Ia0,13.3,1.30E+006,2.44E+003,4000,1.28,-9.3,-1.23,-10.53,255,211,135
K1Ia0,12.5,1.22E+006,2.30E+003,4057,1.26,-9.3,-1.17,-10.47,255,220,177
K0Ia0,12.5,1.26E+006,2.28E+003,4114,1.24,-9.4,-1.1,-10.5,255,221,181
G9Ia0,12.5,1.19E+006,2.16E+003,4171,1.21,-9.4,-1.04,-10.44,255,221,174
G8Ia0,12.5,1.13E+006,2.04E+003,4229,1.19,-9.4,-0.98,-10.38,255,220,167
G7Ia0,12.5,1.18E+006,2.03E+003,4286,1.17,-9.5,-0.93,-10.43,255,223,172
G6Ia0,12.5,1.12E+006,1.93E+003,4343,1.15,-9.5,-0.88,-10.38,255,227,178
G5Ia0,12.5,1.07E+006,1.84E+003,4400,1.13,-9.5,-0.83,-10.33,255,230,183
G4Ia0,12,8.13E+005,1.42E+003,4669,1.03,-9.4,-0.62,-10.02,255,231,193
G3Ia0,11.5,7.03E+005,1.18E+003,4937,0.94,-9.4,-0.47,-9.87,255,231,203
G2Ia0,11,5.73E+005,9.59E+002,5206,0.86,-9.3,-0.35,-9.65,255,236,205
G1Ia0,10.5,5.27E+005,8.32E+002,5474,0.78,-9.3,-0.25,-9.55,255,238,212
G0Ia0,10,4.95E+005,7.32E+002,5743,0.7,-9.3,-0.19,-9.49,255,239,219
F9Ia0,10,4.73E+005,6.54E+002,6011,0.63,-9.3,-0.14,-9.44,255,246,233
F8Ia0,10,4.19E+005,5.64E+002,6280,0.56,-9.2,-0.11,-9.31,255,252,247
F7Ia0,10,4.13E+005,5.19E+002,6520,0.5,-9.2,-0.09,-9.29,255,243,250
F6Ia0,10,3.74E+005,4.60E+002,6760,0.44,-9.1,-0.08,-9.18,255,234,252
F5Ia0,10,3.74E+005,4.29E+002,7000,0.39,-9.1,-0.08,-9.18,219,225,255
F4Ia0,10.5,3.43E+005,3.89E+002,7193,0.34,-9,-0.09,-9.09,227,231,255
F3Ia0,11,3.16E+005,3.54E+002,7387,0.3,-8.9,-0.1,-9,236,237,255
F2Ia0,11.6,2.91E+005,3.23E+002,7580,0.26,-8.8,-0.11,-8.91,244,243,255
F1Ia0,12.1,2.96E+005,3.09E+002,7773,0.22,-8.8,-0.13,-8.93,223,229,255
F0Ia0,12.6,2.74E+005,2.83E+002,7967,0.18,-8.7,-0.15,-8.85,202,215,255
A9Ia0,12.6,2.80E+005,2.73E+002,8160,0.14,-8.7,-0.17,-8.87,206,218,255
A8Ia0,12.6,2.60E+005,2.51E+002,8353,0.1,-8.6,-0.19,-8.79,210,221,255
A7Ia0,12.6,2.67E+005,2.43E+002,8547,0.07,-8.6,-0.21,-8.81,215,223,255
A6Ia0,12.6,2.49E+005,2.24E+002,8740,0.03,-8.5,-0.24,-8.74,219,226,255
A5Ia0,12.6,2.55E+005,2.17E+002,8933,0,-8.5,-0.27,-8.77,223,229,255
A4Ia0,13.2,2.39E+005,2.02E+002,9127,-0.04,-8.4,-0.3,-8.7,215,224,255
A3Ia0,13.9,2.24E+005,1.87E+002,9320,-0.05,-8.3,-0.33,-8.63,207,219,255
A2Ia0,14.5,2.10E+005,1.74E+002,9513,-0.05,-8.2,-0.36,-8.56,199,214,255
A1Ia0,15.2,1.98E+005,1.62E+002,9707,-0.06,-8.1,-0.39,-8.49,214,223,255
A0Ia0,15.8,1.86E+005,1.51E+002,9900,-0.06,-8,-0.42,-8.42,187,206,255
M9Ib,8,1.79E+007,3.67E+004,1990,2.4,-5,-8.38,-13.38,255,157,0
M8Ib,8.1,5.15E+006,1.64E+004,2180,2.25,-5.1,-6.93,-12.03,255,157,0
M7Ib,8.2,2.10E+006,8.87E+003,2370,2.12,-5.3,-5.76,-11.06,255,164,26
M6Ib,8.3,9.55E+005,5.12E+003,2560,2,-5.4,-4.8,-10.2,255,171,52
M5Ib,8.4,5.07E+005,3.23E+003,2750,1.88,-5.5,-4.01,-9.51,255,178,78
M4Ib,8.9,2.77E+005,2.09E+003,2940,1.77,-5.5,-3.36,-8.86,255,185,104
M3Ib,9.3,1.68E+005,1.44E+003,3130,1.67,-5.5,-2.81,-8.31,255,192,118
M2Ib,9.8,1.10E+005,1.03E+003,3320,1.58,-5.5,-2.36,-7.86,255,193,104
M1Ib,10.2,7.73E+004,7.75E+002,3510,1.49,-5.5,-1.97,-7.47,255,202,138
K5Ib,5,3.96E+004,4.99E+002,3700,1.41,-5.1,-1.65,-6.75,255,209,154
M0Ib,10.7,5.73E+004,6.00E+002,3700,1.41,-5.5,-1.65,-7.15,255,204,143
