O5IV,76.4,4.37E+005,1.49E+001,39000,-0.33,-5.5,-3.85,-9.35,150,172,255
O4IV,101.5,5.52E+005,1.50E+001,41200,-0.34,-5.6,-4.01,-9.61,149,171,255
O3IV,103.6,6.96E+005,1.52E+001,43400,-0.34,-5.7,-4.16,-9.86,148,170,255
O2IV,105.7,8.72E+005,1.54E+001,45600,-0.35,-5.8,-4.3,-10.1,146,169,255
O1IV,107.9,1.09E+006,1.57E+001,47800,-0.35,-5.9,-4.44,-10.34,145,167,255
O0IV,110,1.36E+006,1.60E+001,50000,-0.35,-6,-4.58,-10.58,144,166,255
O9V,20,5.76E+004,9.04E+000,30200,-0.3,-4,-3.15,-7.15,154,178,255
O8V,23,9.91E+004,1.03E+001,32400,-0.31,-4.4,-3.34,-7.74,157,177,255
O7V,30,1.54E+005,1.13E+001,34600,-0.32,-4.7,-3.52,-8.22,157,177,255
O6V,37,2.60E+005,1.29E+001,36800,-0.32,-5.1,-3.69,-8.79,162,184,255
O5V,60,3.98E+005,1.42E+001,39000,-0.33,-5.4,-3.85,-9.25,155,176,255
O4V,90,5.04E+005,1.44E+001,41200,-0.34,-5.5,-4.01,-9.51,153,174,255
O3V,92.5,6.34E+005,1.45E+001,43400,-0.34,-5.6,-4.16,-9.76,151,172,255
O2V,95,7.95E+005,1.47E+001,45600,-0.35,-5.7,-4.3,-10,148,170,255
O1V,97.5,9.94E+005,1.50E+001,47800,-0.35,-5.8,-4.44,-10.24,146,168,255
O0V,100,1.24E+006,1.53E+001,50000,-0.35,-5.9,-4.58,-10.48,144,166,255
O9VI,6.7,3.31E+004,6.85E+000,30200,-0.3,-3.4,-3.15,-6.55,154,178,255
O8VI,7.6,5.70E+004,7.81E+000,32400,-0.31,-3.8,-3.34,-7.14,157,177,255
O7VI,10.9,1.07E+005,9.36E+000,34600,-0.32,-4.3,-3.52,-7.82,157,177,255
O6VI,14.2,1.80E+005,1.08E+001,36800,-0.32,-4.7,-3.69,-8.39,162,184,255
O5VI,17.5,3.02E+005,1.24E+001,39000,-0.33,-5.1,-3.85,-8.95,155,176,255
O4VI,20,3.82E+005,1.25E+001,41200,-0.34,-5.2,-4.01,-9.21,153,174,255
O3VI,23,4.81E+005,1.26E+001,43400,-0.34,-5.3,-4.16,-9.46,151,172,255
O2VI,30,6.03E+005,1.28E+001,45600,-0.35,-5.4,-4.3,-9.7,148,170,255
O1VI,37,7.54E+005,1.31E+001,47800,-0.35,-5.5,-4.44,-9.94,146,168,255
O0VI,60,9.40E+005,1.33E+001,50000,-0.35,-5.6,-4.58,-10.18,144,166,255
