DZ2,0.8,2.55E-002,8.64E-003,25200,-0.27,11.4,-2.67,8.73,168,189,255
DZ1,0.9,2.65E-001,6.96E-003,50400,-0.35,10.8,-4.61,6.19,159,181,255
DZ0,1.1,6.91E+000,9.02E-003,100000,-0.37,10.2,-7.55,2.65,155,178,255
M9VI,0.1,4.15E-003,5.53E-001,2000,2.39,19,-8.3,10.7,255,198,108
M8VI,0.1,2.44E-003,3.61E-001,2167,2.26,18.3,-7.02,11.28,255,198,109
M7VI,0.1,1.94E-003,2.78E-001,2333,2.14,17.5,-5.97,11.53,255,197,111
M6VI,0.1,1.63E-003,2.22E-001,2500,2.03,16.8,-5.08,11.72,255,195,112
M5VI,0.1,1.72E-003,2.00E-001,2667,1.93,16,-4.34,11.66,255,204,111
M4VI,0.1,2.66E-003,2.21E-001,2833,1.83,14.9,-3.71,11.19,255,201,127
M3VI,0.2,4.90E-003,2.67E-001,3000,1.74,13.7,-3.18,10.52,255,206,129
M2VI,0.2,8.85E-003,3.22E-001,3167,1.65,12.6,-2.72,9.88,255,196,131
M1VI,0.2,1.86E-002,4.22E-001,3333,1.57,11.4,-2.33,9.07,255,204,142
M0VI,0.2,3.76E-002,5.44E-001,3500,1.49,10.3,-1.99,8.31,255,195,139
K9VI,0.3,4.33E-002,5.40E-001,3640,1.43,9.9,-1.74,8.16,255,202,157
K8VI,0.3,5.62E-002,5.70E-001,3780,1.37,9.4,-1.52,7.88,255,209,174
K7VI,0.4,6.80E-002,5.83E-001,3920,1.31,9,-1.33,7.67,255,199,142
K6VI,0.5,7.67E-002,5.77E-001,4060,1.26,8.7,-1.16,7.54,255,205,152
K5VI,0.5,8.80E-002,5.78E-001,4200,1.2,8.4,-1.01,7.39,255,210,161
K4VI,0.5,9.36E-002,5.58E-001,4340,1.15,8.2,-0.88,7.32,255,216,181
K3VI,0.6,1.01E-001,5.44E-001,4480,1.1,8,-0.76,7.24,255,222,195
K2VI,0.6,1.21E-001,5.60E-001,4620,1.05,7.7,-0.66,7.04,255,227,196
K1VI,0.6,1.34E-001,5.55E-001,4760,1,7.5,-0.57,6.93,255,224,188
K0VI,0.7,1.50E-001,5.53E-001,4900,0.96,7.3,-0.49,6.81,255,238,221
G9VI,0.7,1.71E-001,5.66E-001,5010,0.92,7.1,-0.43,6.67,255,239,221
G8VI,0.7,1.79E-001,5.54E-001,5120,0.89,7,-0.38,6.62,255,237,222
G7VI,0.7,2.06E-001,5.70E-001,5230,0.85,6.8,-0.34,6.46,255,244,235
G6VI,0.8,2.18E-001,5.62E-001,5340,0.82,6.7,-0.3,6.4,255,244,235
G5VI,0.8,2.54E-001,5.83E-001,5450,0.79,6.5,-0.26,6.24,255,244,234
G4VI,0.8,2.97E-001,6.05E-001,5560,0.75,6.3,-0.23,6.07,255,241,229
G3VI,0.8,3.48E-001,6.30E-001,5670,0.72,6.1,-0.2,5.9,255,243,236
G2VI,0.9,3.73E-001,6.28E-001,5780,0.69,6,-0.18,5.82,255,245,242
G1VI,0.9,4.40E-001,6.56E-001,5890,0.66,5.8,-0.16,5.64,255,247,248
G0VI,0.9,5.20E-001,6.88E-001,6000,0.63,5.6,-0.14,5.46,255,248,252
F9VI,0.9,6.14E-001,7.14E-001,6140,0.6,5.4,-0.12,5.28,255,247,252
F8VI,1,6.65E-001,7.10E-001,6280,0.56,5.3,-0.11,5.19,255,247,252
F7VI,1,7.91E-001,7.41E-001,6420,0.52,5.1,-0.1,5,246,243,255
F6VI,1,8.62E-001,7.41E-001,6560,0.49,5,-0.09,4.91,244,241,255
F5VI,1.1,1.03E+000,7.77E-001,6700,0.46,4.8,-0.08,4.72,248,247,255
F4VI,1.1,1.24E+000,8.17E-001,6840,0.42,4.6,-0.08,4.52,224,226,255
F3VI,1.2,1.49E+000,8.60E-001,6980,0.39,4.4,-0.08,4.32,230,233,255
F2VI,1.3,1.64E+000,8.67E-001,7120,0.36,4.3,-0.09,4.21,236,239,255
F1VI,1.3,1.98E+000,9.17E-001,7260,0.33,4.1,-0.09,4.01,230,234,255
F0VI,1.4,2.40E+000,9.71E-001,7400,0.3,3.9,-0.1,3.8,224,229,255
A9VI,1.4,2.93E+000,1.00E+000,7650,0.24,3.7,-0.12,3.58,219,224,255
A8VI,1.5,3.59E+000,1.04E+000,7900,0.19,3.5,-0.14,3.36,213,222,255
A7VI,1.5,4.43E+000,1.09E+000,8150,0.14,3.3,-0.17,3.13,200,213,255
A6VI,1.6,5.47E+000,1.14E+000,8400,0.09,3.1,-0.2,2.9,199,212,255
A5VI,1.6,6.78E+000,1.20E+000,8650,0.05,2.9,-0.23,2.67,202,215,255
A4VI,1.7,9.23E+000,1.32E+000,8900,0,2.6,-0.26,2.34,197,211,255
A3VI,1.8,1.15E+001,1.39E+000,9150,-0.04,2.4,-0.3,2.1,191,207,255
A2VI,1.8,1.57E+001,1.54E+000,9400,-0.05,2.1,-0.34,1.76,187,203,255
A1VI,1.8,1.96E+001,1.63E+000,9650,-0.06,1.9,-0.38,1.52,181,199,255
A0VI,1.9,2.68E+001,1.81E+000,9900,-0.06,1.6,-0.42,1.18,185,201,255
